stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,stop_access
KFPR,KFPR,KAFURPUR,KAFURPUR,,28.8661,78.3623,,,0,,Asia/Kolkata,0,,,
KFQ,KFQ,KUMARANALLUR,KUMARANALLUR,,9.617506,76.532049,,,0,,Asia/Kolkata,0,,,
KFT,KFT,KAJRI,KAJRI,,24.126,84.0668,,,0,,Asia/Kolkata,0,,,
KFU,KFU,KOHAND,KOHAND,,29.4945,76.9684,,,0,,Asia/Kolkata,0,,,
KFV,KFV,KUNDARA EAST,KUNDARA EAST,,8.9696,76.6913,,,0,,Asia/Kolkata,0,,,
KFX,KFX,KOCHEWAHI P.H.,KOCHEWAHI P.H.,,21.788194,79.929872,,,0,,Asia/Kolkata,0,,,
KGA,KGA,KHAGA,KHAGA,,25.7619,81.1027,,,0,,Asia/Kolkata,0,,,
KGB,KGB,KARGI ROAD,KARGI ROAD,,22.2974,82.0263,,,0,,Asia/Kolkata,0,,,
KGBP,KGBP,KHONGSANG,KHONGSANG,,24.8358533,93.4878025,,,0,,Asia/Kolkata,0,,,
KGBS,KGBS,KISHANGARH BALAWAS,KISHANGARH BALAWAS,,28.262507,76.571274,,,0,,Asia/Kolkata,0,,,
KGD,KGD,KALLIGUDI,KALLIGUDI,,9.6953,77.9739,,,0,,Asia/Kolkata,0,,,
KGE,KGE,KATANGI,KATANGI,,21.7679,79.8024,,,0,,Asia/Kolkata,0,,,
KGF,KGF,KATHGHAR,KATHGHAR,,28.8257,78.7963,,,0,,Asia/Kolkata,0,,,
KGG,KGG,KHAGARIA JN.,KHAGARIA JN.,,25.5059,86.4653,,,0,,Asia/Kolkata,0,,,
KGI,KGI,KENGERI,KENGERI,,12.9177,77.484,,,0,,Asia/Kolkata,0,,,
KGIH,KGIH,KALGURKI .H,KALGURKI .H,,16.568823,75.785731,,,0,,Asia/Kolkata,0,,,
KGK,KGK,KANKURGACHHI ROAD JN,KANKURGACHHI ROAD JN,,22.572963,88.385439,,,0,,Asia/Kolkata,0,,,
KGKD,KGKD,KANG KHURD,KANG KHURD,,31.1258,75.2127,,,0,,Asia/Kolkata,0,,,
KGL,KGL,KUPGAL,KUPGAL,,15.7266,77.2196,,,0,,Asia/Kolkata,0,,,
KGLE,KGLE,KHAGRAGHAT ROAD,KHAGRAGHAT ROAD,,24.106412,88.226051,,,0,,Asia/Kolkata,0,,,
KGM,KGM,KATHGODAM,KATHGODAM,,29.266933,79.54668,,,0,,Asia/Kolkata,0,,,
KGMR,KGMR,KANGRA MANDIR,KANGRA MANDIR,,32.0945,76.276531,,,0,,Asia/Kolkata,0,,,
KGN,KGN,KURSEONG,KURSEONG,,26.877521,88.277121,,,0,,Asia/Kolkata,0,,,
KGP,KGP,KHARAGPUR JN,KHARAGPUR JN,,22.341582,87.328606,,,0,,Asia/Kolkata,0,,,
KGQ,KGQ,KASARAGOD,KASARAGOD,,12.4911,74.9876,,,0,,Asia/Kolkata,0,,,
KGRA,KGRA,KANGRA,KANGRA,,32.085047,76.262455,,,0,,Asia/Kolkata,0,,,
KGS,KGS,KHONGSARA,KHONGSARA,,22.5515,81.9343,,,0,,Asia/Kolkata,0,,,
KGV,KGV,KONAGAYALLI,KONAGAYALLI,,14.0262472,75.490004,,,0,,Asia/Kolkata,0,,,
KGX,KGX,KANGINHAL,KANGINHAL,,15.4481,75.7193,,,0,,Asia/Kolkata,0,,,
KGY,KGY,KULGACHIA,KULGACHIA,,22.4722,88.0203,,,0,,Asia/Kolkata,0,,,
KGZ,KGZ,KARUNGUZHI,KARUNGUZHI,,12.5323,79.9118,,,0,,Asia/Kolkata,0,,,
KH,KH,KAHILIYA,KAHILIYA,,27.7754,79.9596,,,0,,Asia/Kolkata,0,,,
KHA,KHA,KHAIGAON,KHAIGAON,,21.9445,76.5685,,,0,,Asia/Kolkata,0,,,
KHAA,KHAA,WETALWADI,WETALWADI,,24.5082855,86.8098772,,,0,,Asia/Kolkata,0,,,
KHAG,KHAG,KHARGHAR,KHARGHAR,,19.025851,73.059189,,,0,,Asia/Kolkata,0,,,
KHAI,KHAI,KHIRAI,KHIRAI,,22.3745,87.6966,,,0,,Asia/Kolkata,0,,,
KHAT,KHAT,KHAT,KHAT,,21.2424,79.5509,,,0,,Asia/Kolkata,0,,,
KHBJ,KHBJ,KHANNA BANJARI,KHANNA BANJARI,,23.8966,80.8222,,,0,,Asia/Kolkata,0,,,
KHBV,KHBV,KHARBAO,KHARBAO,,19.297697,72.983894,,,0,,Asia/Kolkata,0,,,
KHDB,KHDB,KHODIYAR,KHODIYAR,,23.156184,72.547874,,,0,,Asia/Kolkata,0,,,
KHDH,KHDH,KARAHDIH HALT,KARAHDIH HALT,,25.069118,85.432949,,,0,,Asia/Kolkata,0,,,
KHDP,KHDP,KHUDLAPUR,KHUDLAPUR,,27.0991,79.7804,,,0,,Asia/Kolkata,0,,,
KHDR,KHDR,KHANDARI HALT,KHANDARI HALT,,29.1814102,76.672009,,,0,,Asia/Kolkata,0,,,
KHE,KHE,KANKATHER,KANKATHER,,28.7848,78.166,,,0,,Asia/Kolkata,0,,,
KHED,KHED,KHED,KHED,,17.712429,73.409185,,,0,,Asia/Kolkata,0,,,
KHF,KHF,KHANTAPARA,KHANTAPARA,,21.3962,86.8228,,,0,,Asia/Kolkata,0,,,
KHGP,KHGP,KHARGAPUR,KHARGAPUR,,24.845991,79.184466,,,0,,Asia/Kolkata,0,,,
KHGR,KHGR,KASHINAGAR HALT,KASHINAGAR HALT,,21.905234,88.201163,,,0,,Asia/Kolkata,0,,,
KHH,KHH,KICHHA,KICHHA,,28.913067,79.519386,,,0,,Asia/Kolkata,0,,,
KHHJ,KHHJ,KHATKAR KALAN J,KHATKAR KALAN J,,31.1665,76.025,,,0,,Asia/Kolkata,0,,,
KHI,KHI,KURHANI,KURHANI,,25.979651,85.339308,,,0,,Asia/Kolkata,0,,,
KHJ,KHJ,KHAJRAHA,KHAJRAHA,,25.3038,78.478,,,0,,Asia/Kolkata,0,,,
KHJA,KHJA,KHANJA HALT,KHANJA HALT,,26.088932,82.745419,,,0,,Asia/Kolkata,0,,,
KHKN,KHKN,KHERA KALAN,KHERA KALAN,,28.7695,77.1156,,,0,,Asia/Kolkata,0,,,
KHKT,KHKT,KHOTKHOTI,KHOTKHOTI,,25.952643,93.754921,,,0,,Asia/Kolkata,0,,,
KHLL,KHLL,KETOHALLI,KETOHALLI,,12.7592,77.3358,,,0,,Asia/Kolkata,0,,,
KHM,KHM,KUSMHI,KUSMHI,,26.72844,83.454037,,,0,,Asia/Kolkata,0,,,
KHMA,KHMA,KHATIMA,KHATIMA,,28.9153,79.9693,,,0,,Asia/Kolkata,0,,,
KHN,KHN,KHANYAN,KHANYAN,,23.046722,88.314972,,,0,,Asia/Kolkata,0,,,
KHNM,KHNM,KUNDA HARNAMGNJ,KUNDA HARNAMGNJ,,25.714,81.5094,,,0,,Asia/Kolkata,0,,,
KHNP,KHNP,KHANAPUR DECCAN,KHANAPUR DECCAN,,17.942645,77.382631,,,0,,Asia/Kolkata,0,,,
KHNR,KHNR,KACHNARA,KACHNARA,,23.808748,75.100994,,,0,,Asia/Kolkata,0,,,
KHOH,KHOH,KHOH,KHOH,,25.209911,80.980396,,,0,,Asia/Kolkata,0,,,
KHPL,KHPL,KHALIPALI,KHALIPALI,,20.9503,83.5363,,,0,,Asia/Kolkata,0,,,
KHPR,KHPR,KHALIPUR,KHALIPUR,,23.852872,72.131252,,,0,,Asia/Kolkata,0,,,
KHQ,KHQ,KHARIK,KHARIK,,25.3891,87.0152,,,0,,Asia/Kolkata,0,,,
KHR,KHR,KHAIREE HALT,KHAIREE HALT,,22.3342,79.851633,,,0,,Asia/Kolkata,0,,,
KHRA,KHRA,KACHERA,KACHERA,,27.542371,75.657978,,,0,,Asia/Kolkata,0,,,
KHRI,KHRI,KHARKHARI,KHARKHARI,,23.7605,86.2352,,,0,,Asia/Kolkata,0,,,
KHRJ,KHRJ,KHUMBARAJ,KHUMBARAJ,,24.362657,77.079134,,,0,,Asia/Kolkata,0,,,
KHRK,KHRK,KHARAK,KHARAK,,28.8372,76.3083,,,0,,Asia/Kolkata,0,,,
KHRY,KHRY,KHAIRAHI,KHAIRAHI,,24.789,83.0029,,,0,,Asia/Kolkata,0,,,
KHS,KHS,KHARSIA,KHARSIA,,21.9918,83.1024,,,0,,Asia/Kolkata,0,,,
KHSN,KHSN,KHHERA SANDHAN,KHHERA SANDHAN,,27.2404,77.7268,,,0,,Asia/Kolkata,0,,,
KHT,KHT,SRI KALAHASTI,SRI KALAHASTI,,13.7457,79.6829,,,0,,Asia/Kolkata,0,,,
KHTG,KHTG,KHATGAON,KHATGAON,,21.2645,73.9924,,,0,,Asia/Kolkata,0,,,
KHTI,KHTI,KUSHTAGI,KUSHTAGI,,15.7508483,76.2020788,,,0,,Asia/Kolkata,0,,,
KHTN,KHTN,KHUTAUNA,KHUTAUNA,,26.494465,86.397514,,,0,,Asia/Kolkata,0,,,
KHTX,KHTX,KHED TEMPLE HLT,KHED TEMPLE HLT,,25.885944,72.108936,,,0,,Asia/Kolkata,0,,,
KHU,KHU,KHURHAND,KHURHAND,,25.3527,80.4951,,,0,,Asia/Kolkata,0,,,
KHUH,KHUH,KHARUARA HALT,KHARUARA HALT,,25.4079331,85.5454209,,,0,,Asia/Kolkata,0,,,
KHUT,KHUT,KHUNTALA,KHUNTALA,,26.5344669,76.5667734,,,0,,Asia/Kolkata,0,,,
KHV,KHV,KARAINTHI,KARAINTHI,,29.027,76.4739,,,0,,Asia/Kolkata,0,,,
KHW,KHW,KHERODA,KHERODA,,24.571011,74.068966,,,0,,Asia/Kolkata,0,,,
KI,KI,KONDAPALLI,KONDAPALLI,,16.6238,80.5465,,,0,,Asia/Kolkata,0,,,
KIA,KIA,KHARI AMRAPUR,KHARI AMRAPUR,,23.390791,72.914028,,,0,,Asia/Kolkata,0,,,
KIAD,KIAD,KEMPEGOWDA INTERNATIONAL AIRPORT STATION,KEMPEGOWDA INTERNATIONAL AIRPORT STATION,,13.210671,77.6734591,,,0,,Asia/Kolkata,0,,,
KIAT,KIAT,KYATSANDRA,KYATSANDRA,,13.315462,77.147713,,,0,,Asia/Kolkata,0,,,
KIB,KIB,KIZHA AMBUR,KIZHA AMBUR,,8.750617,77.399261,,,0,,Asia/Kolkata,0,,,
KIC,KIC,KALLIDAIKURICHI,KALLIDAIKURICHI,,8.680815,77.465007,,,0,,Asia/Kolkata,0,,,
KID,KID,KHAIRAR JN,KHAIRAR JN,,25.4519,80.236,,,0,,Asia/Kolkata,0,,,
KIE,KIE,KHIRIA KHURD,KHIRIA KHURD,,27.996,79.8857,,,0,,Asia/Kolkata,0,,,
KIF,KIF,KURI,KURI,,9.034945,76.817418,,,0,,Asia/Kolkata,0,,,
KIGL,KIGL,KUNIGAL,KUNIGAL,,13.016485,77.011088,,,0,,Asia/Kolkata,0,,,
KII,KII,KILLE,KILLE,,11.4374,79.7224,,,0,,Asia/Kolkata,0,,,
KIJ,KIJ,KULDIHA,KULDIHA,,22.1775,86.1875,,,0,,Asia/Kolkata,0,,,
KIK,KIK,KARAIKAL,KARAIKAL,,10.9256,79.8397,,,0,,Asia/Kolkata,0,,,
KIKA,KIKA,KURWAI KETHORA,KURWAI KETHORA,,24.118242,78.115368,,,0,,Asia/Kolkata,0,,,
KIM,KIM,KIM,KIM,,21.3992,72.9263,,,0,,Asia/Kolkata,0,,,
KIN,KIN,KAPASAN,KAPASAN,,24.86183,74.312382,,,0,,Asia/Kolkata,0,,,
KIP,KIP,KHALILPUR,KHALILPUR,,28.275056,76.678562,,,0,,Asia/Kolkata,0,,,
KIQ,KIQ,KHAI PHEMEKI,KHAI PHEMEKI,,30.902,74.5516,,,0,,Asia/Kolkata,0,,,
KIR,KIR,KATIHAR JN,KATIHAR JN,,25.548637,87.566099,,,0,,Asia/Kolkata,0,,,
KIRP,KIRP,KHIDIRPUR,KHIDIRPUR,,22.53547,88.315659,,,0,,Asia/Kolkata,0,,,
KIS,KIS,KAPILAS ROAD,KAPILAS ROAD,,20.5582,85.9935,,,0,,Asia/Kolkata,0,,,
KISN,KISN,KALISEN PH,KALISEN PH,,23.179021,87.165415,,,0,,Asia/Kolkata,0,,,
KIT,KIT,KHALLIKOT,KHALLIKOT,,19.6116,85.1285,,,0,,Asia/Kolkata,0,,,
KITA,KITA,KITA,KITA,,23.356755,85.729237,,,0,,Asia/Kolkata,0,,,
KITN,KITN,KHIRI TOWN,KHIRI TOWN,,27.903114,80.788651,,,0,,Asia/Kolkata,0,,,
KIU,KIU,KINANA,KINANA,,29.227,76.3362,,,0,,Asia/Kolkata,0,,,
KIUL,KIUL,KIUL JN,KIUL JN,,25.171854,86.106548,,,0,,Asia/Kolkata,0,,,
KIV,KIV,KAILSA,KAILSA,,28.880792,78.559413,,,0,,Asia/Kolkata,0,,,
KIW,KIW,KANWALPURA,KANWALPURA,,24.7886,75.9829,,,0,,Asia/Kolkata,0,,,
KIY,KIY,KALAYAT,KALAYAT,,29.685,76.2361,,,0,,Asia/Kolkata,0,,,
KIZ,KIZ,KANSUDHI,KANSUDHI,,22.7888,73.6477,,,0,,Asia/Kolkata,0,,,
KJ,KJ,KAJGAON,KAJGAON,,20.5736,75.1403,,,0,,Asia/Kolkata,0,,,
KJA,KJA,KHAJURHAT,KHAJURHAT,,26.5254,82.1269,,,0,,Asia/Kolkata,0,,,
KJC,KJC,KASGANJ CITY,KASGANJ CITY,,27.815242,78.658333,,,0,,Asia/Kolkata,0,,,
KJG,KJG,KARAJGI,KARAJGI,,14.851886,75.408096,,,0,,Asia/Kolkata,0,,,
KJH,KJH,KAJRA,KAJRA,,25.1824,86.2613,,,0,,Asia/Kolkata,0,,,
KJI,KJI,KHAJAULI,KHAJAULI,,26.53,86.1536,,,0,,Asia/Kolkata,0,,,
KJJ,KJJ,KODAVALURU,KODAVALURU,,14.5643,79.9948,,,0,,Asia/Kolkata,0,,,
KJKD,KJKD,KANJIKODE,KANJIKODE,,10.8004,76.7548,,,0,,Asia/Kolkata,0,,,
KJL,KJL,KHUMGAON BURTI,KHUMGAON BURTI,,20.866993,76.401157,,,0,,Asia/Kolkata,0,,,
KJLU,KJLU,KHARI JHALU,KHARI JHALU,,29.3317,78.2187,,,0,,Asia/Kolkata,0,,,
KJM,KJM,KRISHNARAJAPURM,KRISHNARAJAPURM,,13.000544,77.674026,,,0,,Asia/Kolkata,0,,,
KJME,KJME,KAJORAGRAM,KAJORAGRAM,,23.6155,87.1849,,,0,,Asia/Kolkata,0,,,
KJN,KJN,KANNAUJ,KANNAUJ,,27.026407,79.926009,,,0,,Asia/Kolkata,0,,,
KJNC,KJNC,KANNAUJ CITY,KANNAUJ CITY,,27.0394,79.9095,,,0,,Asia/Kolkata,0,,,
KJPD,KJPD,KURINJIPADI,KURINJIPADI,,11.5727,79.5961,,,0,,Asia/Kolkata,0,,,
KJRA,KJRA,KARJANA,KARJANA,,23.3443,87.8921,,,0,,Asia/Kolkata,0,,,
KJRD,KJRD,KANJUR MARG,KANJUR MARG,,19.128201,72.928061,,,0,,Asia/Kolkata,0,,,
KJRG,KJRG,KESHRA-KATJURIDANGA,KESHRA-KATJURIDANGA,,23.255391,87.032875,,,0,,Asia/Kolkata,0,,,
KJRM,KJRM,KARJANAGRAM,KARJANAGRAM,,23.3515,87.8938,,,0,,Asia/Kolkata,0,,,
KJS,KJS,KRISHNARAJASGRA,KRISHNARAJASGRA,,12.401,76.5666,,,0,,Asia/Kolkata,0,,,
KJT,KJT,KARJAT,KARJAT,,18.9111,73.3206,,,0,,Asia/Kolkata,0,,,
KJTW,KJTW,KAJGAON TERHWAN,KAJGAON TERHWAN,,25.6854,82.7052,,,0,,Asia/Kolkata,0,,,
KJU,KJU,KUNTIGHAT,KUNTIGHAT,,23.0164,88.4128,,,0,,Asia/Kolkata,0,,,
KJV,KJV,KHIJADIYA JN,KHIJADIYA JN,,21.7409,71.2756,,,0,,Asia/Kolkata,0,,,
KJW,KJW,KHAJWANA,KHAJWANA,,26.858074,73.882713,,,0,,Asia/Kolkata,0,,,
KJY,KJY,KHURJA CITY,KHURJA CITY,,28.252,77.8407,,,0,,Asia/Kolkata,0,,,
KJZ,KJZ,KARONJI,KARONJI,,23.282,82.9225,,,0,,Asia/Kolkata,0,,,
KK,KK,KHADKI,KHADKI,,18.56311,73.840613,,,0,,Asia/Kolkata,0,,,
KKA,KKA,KANKI,KANKI,,26.0034,87.8647,,,0,,Asia/Kolkata,0,,,
KKAE,KKAE,KAIKALA,KAIKALA,,22.839497,88.092889,,,0,,Asia/Kolkata,0,,,
KKAH,KKAH,KANKAHA,KANKAHA,,26.6191,81.0078,,,0,,Asia/Kolkata,0,,,
KKAS,KKAS,KATKAMASANDI,KATKAMASANDI,,24.122394,85.198502,,,0,,Asia/Kolkata,0,,,
KKB,KKB,KARAK BEL,KARAK BEL,,22.9922,79.3411,,,0,,Asia/Kolkata,0,,,
KKBA,KKBA,KAKBARA,KAKBARA,,24.841134,86.872362,,,0,,Asia/Kolkata,0,,,
KKD,KKD,KALKUND,KALKUND,,22.47822,75.85948,,,0,,Asia/Kolkata,0,,,
KKDE,KKDE,KURUKSHETRA JN,KURUKSHETRA JN,,29.9691,76.8524,,,0,,Asia/Kolkata,0,,,
KKDI,KKDI,KARAIKKUDI JN,KARAIKKUDI JN,,10.068798,78.793595,,,0,,Asia/Kolkata,0,,,
KKET,KKET,KAMRUP KHETRI,KAMRUP KHETRI,,26.1306,92.0798,,,0,,Asia/Kolkata,0,,,
KKF,KKF,KANKARIA,KANKARIA,,23.008727,72.607012,,,0,,Asia/Kolkata,0,,,
KKG,KKG,KEKATUMAR,KEKATUMAR,,20.012549,77.101021,,,0,,Asia/Kolkata,0,,,
KKGM,KKGM,KAKRI GUMA,KAKRI GUMA,,18.9229,83.0068,,,0,,Asia/Kolkata,0,,,
KKGT,KKGT,KALKALIGHAT,KALKALIGHAT,,24.574602,92.294126,,,0,,Asia/Kolkata,0,,,
KKHT,KKHT,KAKARGHATTI JUNCTION,KAKARGHATTI JUNCTION,,26.183324,85.948105,,,0,,Asia/Kolkata,0,,,
KKI,KKI,KARKELI,KARKELI,,23.4613,80.9194,,,0,,Asia/Kolkata,0,,,
KKJ,KKJ,KAKORI,KAKORI,,26.885,80.7979,,,0,,Asia/Kolkata,0,,,
KKK,KKK,KHAKHARIA,KHAKHARIA,,21.652642,70.931654,,,0,,Asia/Kolkata,0,,,
KKL,KKL,KALA BAKRA,KALA BAKRA,,31.4794,75.6312,,,0,,Asia/Kolkata,0,,,
KKLR,KKLR,KAIKOLUR,KAIKOLUR,,16.5506,81.2179,,,0,,Asia/Kolkata,0,,,
KKLU,KKLU,KAKLUR,KAKLUR,,18.8833,81.6197,,,0,,Asia/Kolkata,0,,,
KKM,KKM,KAMALAPURAM,KAMALAPURAM,,14.5922,78.6665,,,0,,Asia/Kolkata,0,,,
KKMB,KKMB,KASTLA KASAMBAD,KASTLA KASAMBAD,,28.719647,77.704411,,,0,,Asia/Kolkata,0,,,
KKN,KKN,KHIRKIYA,KHIRKIYA,,22.166104,76.859107,,,0,,Asia/Kolkata,0,,,
KKNA,KKNA,KHUNKHUNA,KHUNKHUNA,,27.277441,74.49254,,,0,,Asia/Kolkata,0,,,
KKNH,KKNH,KARUKHIRHAR NAGAR HALT,KARUKHIRHAR NAGAR HALT,,25.890886,86.616211,,,0,,Asia/Kolkata,0,,,
KKP,KKP,KOT KAPURA,KOT KAPURA,,30.578,74.8177,,,0,,Asia/Kolkata,0,,,
KKPM,KKPM,KALLAKKUDI PALANGANATHAM,KALLAKKUDI PALANGANATHAM,,10.965629,78.948269,,,0,,Asia/Kolkata,0,,,
KKPR,KKPR,KOKPARA,KOKPARA,,22.4742,86.6429,,,0,,Asia/Kolkata,0,,,
KKQ,KKQ,KALAIKUNDA,KALAIKUNDA,,22.3294,87.244,,,0,,Asia/Kolkata,0,,,
KKRD,KKRD,KIKAKUI ROAD,KIKAKUI ROAD,,21.1287,73.4808,,,0,,Asia/Kolkata,0,,,
KKRH,KKRH,KARAHIA,KARAHIA,,25.471484,83.771267,,,0,,Asia/Kolkata,0,,,
KKRL,KKRL,KAKRALA,KAKRALA,,30.3673,76.0743,,,0,,Asia/Kolkata,0,,,
KKS,KKS,KURASTI KALAN,KURASTI KALAN,,25.9555,80.7529,,,0,,Asia/Kolkata,0,,,
KKT,KKT,KATH KUIYAN,KATH KUIYAN,,26.8531,84.0536,,,0,,Asia/Kolkata,0,,,
KKTA,KKTA,KOLLIKHUTAHA,KOLLIKHUTAHA,,25.19003,86.988201,,,0,,Asia/Kolkata,0,,,
KKTI,KKTI,KUTTAKUDI,KUTTAKUDI,,11.5912,79.1559,,,0,,Asia/Kolkata,0,,,
KKU,KKU,KANAKPURA,KANAKPURA,,26.9291,75.7028,,,0,,Asia/Kolkata,0,,,
KKV,KKV,KUNKAVAV JN,KUNKAVAV JN,,21.653838,70.975442,,,0,,Asia/Kolkata,0,,,
KKW,KKW,KANKAVLI,KANKAVLI,,16.259017,73.720111,,,0,,Asia/Kolkata,0,,,
KKY,KKY,KILA KADAIYAM,KILA KADAIYAM,,8.818942,77.381022,,,0,,Asia/Kolkata,0,,,
KKZ,KKZ,KOTTARAKARA,KOTTARAKARA,,8.9999,76.7656,,,0,,Asia/Kolkata,0,,,
KL,KL,KHERLI,KHERLI,,27.198915,77.013645,,,0,,Asia/Kolkata,0,,,
KLA,KLA,KULWA,KULWA,,27.9829,78.0074,,,0,,Asia/Kolkata,0,,,
KLAD,KLAD,KALANAD HALT,KALANAD HALT,,12.4674,74.9982,,,0,,Asia/Kolkata,0,,,
KLAR,KLAR,KULPAHAR,KULPAHAR,,25.295,79.637,,,0,,Asia/Kolkata,0,,,
KLB,KLB,KIRAOLI,KIRAOLI,,27.133778,77.785692,,,0,,Asia/Kolkata,0,,,
KLBA,KLBA,KALAMBHA,KALAMBHA,,21.344905,78.558683,,,0,,Asia/Kolkata,0,,,
KLBG,KLBG,KALABURAGI,KALABURAGI,,17.3147,76.8248,,,0,,Asia/Kolkata,0,,,
KLBN,KLBN,KALAMBANI BUDRUK,KALAMBANI BUDRUK,,17.769296,73.420553,,,0,,Asia/Kolkata,0,,,
KLCR,KLCR,KATLICHERA,KATLICHERA,,24.453088,92.547112,,,0,,Asia/Kolkata,0,,,
KLD,KLD,KHALILABAD,KHALILABAD,,26.7748,83.0553,,,0,,Asia/Kolkata,0,,,
KLDI,KLDI,KALDHARI,KALDHARI,,16.8373,81.6775,,,0,,Asia/Kolkata,0,,,
KLE,KLE,KAITHAL,KAITHAL,,29.7928,76.3978,,,0,,Asia/Kolkata,0,,,
KLG,KLG,KALUNGA,KALUNGA,,22.2218,84.7333,,,0,,Asia/Kolkata,0,,,
KLGA,KLGA,KALAGAR,KALAGAR,,20.3805897,86.51025,,,0,,Asia/Kolkata,0,,,
KLGD,KLGD,KOLLENGODE,KOLLENGODE,,10.627,76.6977,,,0,,Asia/Kolkata,0,,,
KLGM,KLGM,KALLAGAM,KALLAGAM,,11.0366,79.0134,,,0,,Asia/Kolkata,0,,,
KLGN,KLGN,KALANGANI,KALANGANI,,11.331542,78.176155,,,0,,Asia/Kolkata,0,,,
KLGR,KLGR,KHALAIGRAM,KHALAIGRAM,,26.5499,89.0517,,,0,,Asia/Kolkata,0,,,
KLH,KLH,KHEMLI,KHEMLI,,24.6911,73.8427,,,0,,Asia/Kolkata,0,,,
KLHD,KLHD,KOLHADI,KOLHADI,,20.900513,76.059208,,,0,,Asia/Kolkata,0,,,
KLI,KLI,KAULI,KAULI,,30.4186,76.5201,,,0,,Asia/Kolkata,0,,,
KLJ,KLJ,KAMALGANJ,KAMALGANJ,,27.2925,79.6207,,,0,,Asia/Kolkata,0,,,
KLJI,KLJI,KALIJAI,KALIJAI,,19.648044,85.151854,,,0,,Asia/Kolkata,0,,,
KLK,KLK,KALKA,KALKA,,30.838,76.9321,,,0,,Asia/Kolkata,0,,,
KLKA,KLKA,KOILAKUNTLA,KOILAKUNTLA,,15.221138,78.307099,,,0,,Asia/Kolkata,0,,,
KLKR,KLKR,KALIKAPUR,KALIKAPUR,,22.4125,88.4749,,,0,,Asia/Kolkata,0,,,
KLL,KLL,KALOL,KALOL,,23.244146,72.5032,,,0,,Asia/Kolkata,0,,,
KLM,KLM,KADLIMATTI,KADLIMATTI,,16.236,75.7956,,,0,,Asia/Kolkata,0,,,
KLMG,KLMG,KALAMBOLI GOODS,KALAMBOLI GOODS,,19.0346,73.1145,,,0,,Asia/Kolkata,0,,,
KLMR,KLMR,KALAMASSERI,KALAMASSERI,,10.0622,76.3273,,,0,,Asia/Kolkata,0,,,
KLNA,KLNA,KOLHANA HALT,KOLHANA HALT,,24.811044,85.189018,,,0,,Asia/Kolkata,0,,,
KLNK,KLNK,KALANAUR KALAN,KALANAUR KALAN,,28.8348,76.3895,,,0,,Asia/Kolkata,0,,,
KLNP,KLNP,KALINARYNPUR JN,KALINARYNPUR JN,,23.2069,88.5736,,,0,,Asia/Kolkata,0,,,
KLNT,KLNT,KALINAGAR,KALINAGAR,,23.365501,88.335459,,,0,,Asia/Kolkata,0,,,
KLOD,KLOD,KELOD,KELOD,,21.4704,78.8912,,,0,,Asia/Kolkata,0,,,
KLP,KLP,KOTALPUKUR,KOTALPUKUR,,24.7407,87.8233,,,0,,Asia/Kolkata,0,,,
KLPG,KLPG,KAMALPUR GRAM,KAMALPUR GRAM,,23.166087,83.080158,,,0,,Asia/Kolkata,0,,,
KLPM,KLPM,KAILASAPURAM,KAILASAPURAM,,8.8473,77.9946,,,0,,Asia/Kolkata,0,,,
KLQ,KLQ,KILIKOLLUR,KILIKOLLUR,,8.9245,76.6347,,,0,,Asia/Kolkata,0,,,
KLRE,KLRE,KHALARI,KHALARI,,23.6507,85.0013,,,0,,Asia/Kolkata,0,,,
KLRS,KLRS,KOLARAS,KOLARAS,,25.225286,77.590771,,,0,,Asia/Kolkata,0,,,
KLS,KLS,KOLATUR,KOLATUR,,10.7002,78.5472,,,0,,Asia/Kolkata,0,,,
KLSP,KLSP,KUSHALPURA,KUSHALPURA,,28.484686,75.765152,,,0,,Asia/Kolkata,0,,,
KLSX,KLSX,KAULSERI,KAULSERI,,30.3691,75.9411,,,0,,Asia/Kolkata,0,,,
KLT,KLT,KULITALAI,KULITALAI,,10.933,78.4211,,,0,,Asia/Kolkata,0,,,
KLTR,KLTR,KALMITAR,KALMITAR,,22.2401,82.0553,,,0,,Asia/Kolkata,0,,,
KLU,KLU,KALLURU,KALLURU,,14.9243,77.5813,,,0,,Asia/Kolkata,0,,,
KLV,KLV,KELVA ROAD,KELVA ROAD,,19.6246,72.7908,,,0,,Asia/Kolkata,0,,,
KLVA,KLVA,KALVA,KALVA,,19.195939,72.997541,,,0,,Asia/Kolkata,0,,,
KLW,KLW,KULPI FLAG,KULPI FLAG,,22.076255,88.255749,,,0,,Asia/Kolkata,0,,,
KLWD,KLWD,KALITALAVDI,KALITALAVDI,,22.381,72.6539,,,0,,Asia/Kolkata,0,,,
KLWL,KLWL,KILANWALI PUNJB,KILANWALI PUNJB,,30.137111,74.11231,,,0,,Asia/Kolkata,0,,,
KLWN,KLWN,KALWAN,KALWAN,,29.7014,75.9527,,,0,,Asia/Kolkata,0,,,
KLX,KLX,KOLAKALUR,KOLAKALUR,,16.2954,80.6277,,,0,,Asia/Kolkata,0,,,
KLYG,KLYG,KALYANI GHOSHPARA,KALYANI GHOSHPARA,,22.981878,88.439558,,,0,,Asia/Kolkata,0,,,
